list-i-none,4,4,1,48,130136,2711
list-i-none,4,8,1,96,156713,1632
list-i-none,4,16,1,192,181288,944
list-i-none,8,1,1,24,258979,10790
list-i-none,8,2,1,48,262844,5475
list-i-none,8,4,1,96,207679,2163
list-i-none,8,8,1,192,235728,1227
list-i-none,8,16,1,384,270722,705
list-i-none,12,1,1,36,331981,9221
list-i-none,12,2,1,72,304974,4235
list-i-none,12,4,1,144,304978,2117
list-i-none,12,8,1,288,314662,1092
list-i-none,12,16,1,576,377264,654
list-d-none,2,1,1,6,116489,19414
list-d-none,2,2,1,12,101152,8429
list-d-none,2,4,1,24,107648,4485
list-d-none,4,1,1,12,141080,11756
list-d-none,4,2,1,24,133997,5583
list-d-none,4,4,1,48,136315,2839
list-none-none,1,10,1,30,107756,3591
list-none-none,1,100,1,300,171409,571
list-none-none,1,1000,1,3000,2867609,955
list-none-none,1,10000,1,30000,260959379,8698
list-none-none,1,20000,1,60000,1041649195,17360
list-none-none,2,1,1,6,164588,27431
list-none-none,4,1,1,12,205254,17104
list-none-none,4,10,1,120,235604,1963
list-none-none,8,1,1,24,331832,13826
list-none-none,8,10,1,240,277778,1157
list-none-none,12,1,1,36,472559,13126
list-none-none,12,10,1,360,452041,1255
list-i-none,2,1,1,6,110420,18403
list-i-none,2,2,1,12,170265,14188
list-i-none,2,8,1,48,153400,3195
list-i-none,2,16,1,96,169106,1761
list-i-none,4,1,1,12,544753,45396
list-i-none,4,2,1,24,216712,9029
list-i-none,4,4,1,48,199415,4154
list-i-none,8,1,1,24,283229,11801
list-i-none,8,2,1,48,319491,6656
list-i-none,8,4,1,96,301909,3144
list-i-none,8,8,1,192,289325,1506
list-i-none,8,16,1,384,340956,887
list-i-none,12,1,1,36,427713,11880
list-i-none,12,2,1,72,446973,6207
list-i-none,12,4,1,144,402004,2791
list-i-none,12,8,1,288,413014,1434
list-i-none,12,16,1,576,454418,788
list-d-none,2,1,1,6,152115,25352
list-d-none,2,2,1,12,133893,11157
list-d-none,2,4,1,24,171150,7131
list-d-none,2,8,1,48,154936,3227
list-d-none,2,16,1,96,191389,1993
list-d-none,4,1,1,12,225288,18774
list-d-none,4,2,1,24,212682,8861
list-d-none,4,4,1,48,191139,3982
list-d-none,8,1,1,24,284781,11865
list-d-none,8,2,1,48,336193,7004
list-d-none,8,4,1,96,256304,2669
list-d-none,8,8,1,192,354217,1844
